id,darija,translit_darija,fr,module,msa,translit_msa,notes
cmo8hyi8600pa4ey1wezydd2f,نُوض نْطَيَّب,noud nTayyeb,je me lève pour cuisiner,Manama - Vocabulaire — Phrases,سَأَقُومُ لِلطَّبْخِ,sa-aqūmu li-ṭ-ṭabkhi,
cmo8hyi8600pk4ey19dn51aht,نُوض نْغْسَل المْوَاعَن,noud nghsl lmwa3n,je vais faire la vaisselle,Manama - Vocabulaire — Phrases,سَأَقُومُ لِغَسْلِ الأَوَانِي,sa-aqūmu li-ghasli al-awānī,
cmo8hyi7r00og4ey1sa7iqcp7,هَاد المَوْضُوع مْعَقَّد شْوِيَة، خَاصُّو شَرْح مْفَصَّل,"had lmawDou3 m3aqqad chwya, khaso chra7 mfaSSal","ce sujet est un peu complexe, il nécessite une explication détaillée",Manama - Vocabulaire — Phrases,هَذَا المَوْضُوعُ مُعَقَّدٌ قَلِيلًا، يَحْتَاجُ إِلَى شَرْحٍ مُفَصَّلٍ,"hādhā al-mawḍūʿu muʿaqqadun qalīlan, yaḥtāju ilā sharḥin mufaṣṣalin",
cmo8hyi7400je4ey1j1jtc1yh,تْسْعْمِيَّة,ts3 miyya,neuf cents,Marrakech -Les nombres,تِسْعُمِائَة,tisʿumiʾa,
cmo8hyi7400j84ey12fc49jez,تْلَاتْمِيَّة,tlatt miyya,trois cents,Marrakech -Les nombres,ثَلَاثُمِائَة,thalāthumiʾa,
cmo8hyi7400jd4ey1lhzx4q4w,تْمَنْمِيَّة,tmn miyya,huit cents,Marrakech -Les nombres,ثَمَانُمِائَة,thamānumiʾa,
cmo8hyi7400j94ey1cpihbafu,خَمْسْمِيَّة,khms miyya,cinq cents,Marrakech -Les nombres,خَمْسُمِائَة,khamsumiʾa,
cmo8hyi7400ja4ey1l02rqfdx,رْبْعْمِيَّة,rb3 miyya,quatre cents,Marrakech -Les nombres,أَرْبَعُمِائَة,arbaʿumiʾa,
cmo8hyi7400jc4ey1czf7nslg,سْبْعْمِيَّة,sb3 miyya,sept cents,Marrakech -Les nombres,سَبْعُمِائَة,sabʿumiʾa,
cmo8hyi7400jb4ey1yspf44t1,سْتْمِيَّة,stt miyya,six cents,Marrakech -Les nombres,سِتُّمِائَة,sittumiʾa,
cmo8hyi6t00el4ey198glq46f,بْطَانِيَّة,bTaniya,couverture,Mascate -Vocabulaire — Objets,بَطَّانِيَّة,baṭṭāniyya,
cmo8hyi6t00eo4ey1zaf7cy1q,تِلْفَازَة,tlfaza,télévision (variante),Mascate -Vocabulaire — Objets,تِلْفَاز,tilfāz,
cmo8hyi6t00eq4ey1nok65yx1,رَادْيُو,radio,radio,Mascate -Vocabulaire — Objets,رَادْيُو,rādyū,
cmo8hyi6t00ep4ey15p1okopd,رِيمُوت,rimot,télécommande,Mascate -Vocabulaire — Objets,جِهَازُ التَّحَكُّمِ,jihāzu at-taḥakkumi,
cmo8hyi6t00ek4ey14qzz90n2,زَرْبِيَّة,zrbya,tapis,Mascate -Vocabulaire — Objets,سَجَّادَة,sajjāda,
cmo8hyi6t00em4ey1wfs3qpz2,سَاعَة حَائِط,sa3a 7a2iT,horloge murale,Mascate -Vocabulaire — Objets,سَاعَةُ حَائِطٍ,sāʿatu ḥāʾiṭin,
cmo8hyi6u00ew4ey1oe6u44ww,سْكِّين,sikin,couteau,Mascate -Vocabulaire — Objets,سِكِّين,sikkīn,
cmo8hyi6u00f14ey19n7ila32,شَامْبُو,champoo,shampoing,Mascate -Vocabulaire — Objets,شَامْبُو,shāmbū,
cmo8hyi6u00f04ey1cw12frpm,صَابُون,saboun,savon,Mascate -Vocabulaire — Objets,صَابُون,ṣābūn,
cmo8hyi6t00es4ey1jhgkw7gy,طْبْسِيل,Tbssil,assiette,Mascate -Vocabulaire — Objets,صَحْن,ṣaḥn,
cmo8hyi6u00ex4ey1qrl4kosl,فْرَّاشَة,frrasha,brosse / balai,Mascate -Vocabulaire — Objets,فُرْشَاة,furshāh,
cmo8hyi6t00eu4ey1fwfhdkc7,فِرْشِيطَة,ferchita,fourchette,Mascate -Vocabulaire — Objets,شَوْكَة,shawka,
cmo8hyi6u00ev4ey199yp6a6d,قْنِينَة,qnina,bouteille,Mascate -Vocabulaire — Objets,قَارُورَة,qārūra,
cmo8hyi6t00er4ey10asbd8oz,كَاس,kas,verre,Mascate -Vocabulaire — Objets,كَأْس,kaʾs,
cmo8hyi6t00ej4ey1yngag2o7,كُرْسِي,kursi,chaise,Mascate -Vocabulaire — Objets,كُرْسِيّ,kursiyy,
cmo8hyi6u00ez4ey164pba5w5,مَاكِينَة الصَّابُون,makinat ssaboun,machine à laver,Mascate -Vocabulaire — Objets,غَسَّالَة,ghassāla,
cmo8hyi6t00eh4ey1kdzdexim,مْحْفَظَة,m7faDa,sac / cartable,Mascate -Vocabulaire — Objets,حَقِيبَة,ḥaqība,
cmo8hyi6t00ei4ey1h9jnzjmq,مْحْفَظَة نْقُود,portmona,portefeuille,Mascate -Vocabulaire — Objets,مِحْفَظَةُ نُقُودٍ,miḥfaẓatu nuqūdin,
cmo8hyi6t00en4ey1ci6yv7v0,مِصْبَاح,msba7,lampe,Mascate -Vocabulaire — Objets,مِصْبَاح,miṣbāḥ,
cmo8hyi6u00ey4ey1bi4ilp8y,مْظَلَّة,mDalla,parapluie,Mascate -Vocabulaire — Objets,مِظَلَّة,miẓalla,
cmo8hyi6t00et4ey1p36psrst,مْعْلْقَة,m3lqa,cuillère,Mascate -Vocabulaire — Objets,مِلْعَقَة,milʿaqa,
cmo8hyi6u00f24ey1cpr43yoz,مْنْشْفَة,mnchfa,serviette,Mascate -Vocabulaire — Objets,مِنْشَفَة,minshafa,
cmo8hyi6t00eg4ey1bhrno7cq,هَاتِف,hatif,téléphone (variante),Mascate -Vocabulaire — Objets,هَاتِف,hātif,
cmo8hyi8y00va4ey1ysqcgwcp,اللَّه يَرْحَم الوَالِدِين,allah yer7em lwalidin,je t'en prie / merci beaucoup (fort),Médine - Vocabulaire — Idiomes & expressions imagées,رَحِمَ اللَّهُ الوَالِدَيْنِ,raḥima allāhu al-wālidayni,
cmo8hyi8y00vc4ey1qwh7yutd,اللَّه يْسَهَّل عْلِيك,allah ysshel 3lik,bonne chance / que Dieu facilite pour toi,Médine - Vocabulaire — Idiomes & expressions imagées,يَسَّرَ اللَّهُ عَلَيْكَ,yassara allāhu ʿalayka,
cmo8hyi8y00vb4ey1qlui6j76,اللَّه يَعْطِيك الصِّحَّة,allah y3tik SSe77a,"merci, que Dieu te donne la santé",Médine - Vocabulaire — Idiomes & expressions imagées,أَعْطَاكَ اللَّهُ الصِّحَّةَ,aʿṭāka allāhu aṣ-ṣiḥḥata,
cmo8hyi8y00vm4ey1ooolzfn4,جَابْهَا فْرَاسُو,jabha f rasso,il l'a cherché / il l'a mérité,Médine - Vocabulaire — Idiomes & expressions imagées,جَلَبَهَا لِنَفْسِهِ,jalabahā li-nafsihi,
cmo8hyi8y00vd4ey1v3b6nw8o,دِير النِّيَّة,dir enniya,fais les choses avec de bonnes intentions,Médine - Vocabulaire — Idiomes & expressions imagées,اِعْقِدِ النِّيَّةَ,iʿqidi an-niyyata,
cmo8hyi8y00vf4ey1hbqu7d5x,شْدّ الأَرْض,chdd l'arD,tiens bon / reste solide,Médine - Vocabulaire — Idiomes & expressions imagées,تَمَاسَكْ,tamāsak,
cmo8hyi8y00vk4ey15wspmsj7,ضْرَبْهَا بْسْكَات,Drebha b skkat,il/elle a disparu du jour au lendemain,Médine - Vocabulaire — Idiomes & expressions imagées,اِخْتَفَى فَجْأَةً,ikhtafā fajʾatan,
cmo8hyi8y00vg4ey1oznclhud,ضْرَبْهَا بْسَكْتَة,Drebha b sktta,il/elle est parti(e) sans prévenir,Médine - Vocabulaire — Idiomes & expressions imagées,رَحَلَ دُونَ إِشْعَارٍ,raḥala dūna ishʿārin,
cmo8hyi8y00vh4ey1smwgdhxe,طَاح عْلَى وْجْهُو,Ta7 3la wjho,il s'est ridiculisé,Médine - Vocabulaire — Idiomes & expressions imagées,سَقَطَ عَلَى وَجْهِهِ,saqaṭa ʿalā wajhihi,sens figuré : se ridiculiser
cmo8hyi8y00vn4ey1x8jjx9fz,عَنْدُو الزَّهْر,3ndou zahr,il a de la chance,Médine - Vocabulaire — Idiomes & expressions imagées,عِنْدَهُ حَظٌّ,ʿindahu ḥaẓẓun,
cmo8hyi8y00vj4ey1ovjbcrir,كُلْشِي بْيَد اللَّه,kolchi b yed allah,tout est entre les mains de Dieu,Médine - Vocabulaire — Idiomes & expressions imagées,كُلُّ شَيْءٍ بِيَدِ اللَّهِ,kullu shayʾin bi-yadi allāhi,
cmo8hyi8y00vi4ey1j2gdzvdq,مَا بْقَى مَا يْعْجَب,ma bqa ma y3jeb,plus rien ne va,Médine - Vocabulaire — Idiomes & expressions imagées,لَمْ يَبْقَ شَيْءٌ يُعْجِبُ,lam yabqa shayʾun yuʿjibu,
cmo8hyi8y00ve4ey1sl63wadd,مَا تْدِيرْش مْن الحْبَّة قُبَّة,ma tdirch men l7ba qobba,n'exagère pas / n'en fais pas une montagne,Médine - Vocabulaire — Idiomes & expressions imagées,لَا تَجْعَلْ مِنَ الحَبَّةِ قُبَّةً,lā tajʿal mina al-ḥabbati qubbatan,
cmo8hyi8y00vl4ey1neoi0j2e,مَا عَنْدُو زَهْر,ma 3ndou zahr,il n'a pas de chance,Médine - Vocabulaire — Idiomes & expressions imagées,لَيْسَ عِنْدَهُ حَظٌّ,laysa ʿindahu ḥaẓẓun,
cmo8hyi8y00vo4ey1rjqymsz2,مَاشِي دْيَال هَاد الشِّي,machi dyal had chi,ce n'est pas fait pour lui / ce n'est pas son domaine,Médine - Vocabulaire — Idiomes & expressions imagées,لَيْسَ مِنْ اِخْتِصَاصِهِ,laysa min ikhtiṣāṣihi,
cmo8hyi6j00bo4ey1p4ob9aou,الجَوّ بَارْد,ljaw bard,il fait froid,Mogadiscio - Vocabulaire — Météo,الجَوُّ بَارِدٌ,al-jawwu bāridun,
cmo8hyi6j00bv4ey19ixwgqrh,الجَوّ رْطْب,ljaw rTb,le temps est humide,Mogadiscio - Vocabulaire — Météo,الجَوُّ رَطْبٌ,al-jawwu raṭbun,
cmo8hyi6j00bm4ey1573sb21c,الجَوّ زْوِين,ljaw zwine,il fait beau,Mogadiscio - Vocabulaire — Météo,الجَوُّ جَمِيلٌ,al-jawwu jamīlun,
cmo8hyi6j00bn4ey136u01glt,الجَوّ سْخُون,ljaw skhoun,il fait chaud,Mogadiscio - Vocabulaire — Météo,الجَوُّ حَارٌّ,al-jawwu ḥārrun,
cmo8hyi6j00bz4ey1iqsnqduh,الجَوّ مْعْتَدِل,ljaw m3tdel,le temps est doux,Mogadiscio - Vocabulaire — Météo,الجَوُّ مُعْتَدِلٌ,al-jawwu muʿtadilun,
cmo8hyi6j00bu4ey1o410v9x8,الجَوّ نَاشْف,ljaw nachf,le temps est sec,Mogadiscio - Vocabulaire — Météo,الجَوُّ جَافٌّ,al-jawwu jāffun,
cmo8hyi6j00bx4ey107wbz3j1,الحْرَارَة طَالْعَة,l7rara Ta3la,la température monte,Mogadiscio - Vocabulaire — Météo,الحَرَارَةُ تَرْتَفِعُ,al-ḥarāratu tartafiʿu,
cmo8hyi6j00by4ey1yi2sib0f,الحْرَارَة هَابْطَة,l7rara habTa,la température baisse,Mogadiscio - Vocabulaire — Météo,الحَرَارَةُ تَنْخَفِضُ,al-ḥarāratu tankhafiḍu,
cmo8hyi6j00bs4ey1wu4l4lo9,السْمَاء غِيمَّة,ssma ghimma,le ciel est nuageux,Mogadiscio - Vocabulaire — Météo,السَّمَاءُ غَائِمَةٌ,as-samāʾu ghāʾimatun,
cmo8hyi6j00bw4ey183n4ms7u,كَايْن التْلْج,kayen ttlj,il neige,Mogadiscio - Vocabulaire — Météo,يَتَسَاقَطُ الثَّلْجُ,yatasāqaṭu ath-thalju,
cmo8hyi6j00br4ey1y18pedwx,كَايْن الرِّيح,kayen rri7,il y a du vent,Mogadiscio - Vocabulaire — Météo,هُنَاكَ رِيحٌ,hunāka rīḥun,
cmo8hyi6j00bp4ey1lbjxj4lt,كَايْن الشْتَا,kayen chtta,il pleut,Mogadiscio - Vocabulaire — Météo,تُمْطِرُ,tumṭiru,
cmo8hyi6j00bt4ey1kmt75fjc,كَايْن الضْبَاب,kayen DDbab,il y a du brouillard,Mogadiscio - Vocabulaire — Météo,هُنَاكَ ضَبَابٌ,hunāka ḍabābun,
cmo8hyi6j00c04ey1olct0akg,كَايْن عْجَاج,kayen 3jaj,il y a une tempête de sable,Mogadiscio - Vocabulaire — Météo,هُنَاكَ عَاصِفَةٌ رَمْلِيَّةٌ,hunāka ʿāṣifatun ramliyyatun,
cmo8hyi6j00bq4ey1gybv7sfw,مَا كَايْنَاش الشْتَا,ma kaynach chtta,il ne pleut pas,Mogadiscio - Vocabulaire — Météo,لَا تُمْطِرُ,lā tumṭiru,
cmo8hyi6j00cf4ey1snlgbun0,البَارْح,bare7,hier,Moroni - Vocabulaire — Temps,البَارِحَة,al-bāriḥa,
cmo8hyi6j00cd4ey1cqziel4e,اليُوم,lyoum,aujourd'hui,Moroni - Vocabulaire — Temps,اليَوْم,al-yawm,
cmo8hyi6j00ca4ey1mst5z8rt,دَابَا,daba,maintenant,Moroni - Vocabulaire — Temps,الآن,al-ān,
cmo8hyi6j00c64ey1l2u7ld4e,دْقِيقَة,dqiqa,minute,Moroni - Vocabulaire — Temps,دَقِيقَة,daqīqa,
cmo8hyi6j00c84ey11cd6jtqg,شْهْر,chhr,mois,Moroni - Vocabulaire — Temps,شَهْر,shahr,
cmo8hyi6j00c34ey1p58zj56x,صْبَاح,sba7,matin,Moroni - Vocabulaire — Temps,صَبَاح,ṣabāḥ,
cmo8hyi6j00c94ey1zk67li44,عَام,3am,année,Moroni - Vocabulaire — Temps,عَام,ʿām,
cmo8hyi6j00c54ey19wg793kq,عَشَّان,3ch-chyan,soir,Moroni - Vocabulaire — Temps,مَسَاء,masāʾ,
cmo8hyi6j00c44ey140gmlewy,عْشِيَّة,3chiya,après-midi,Moroni - Vocabulaire — Temps,بَعْدَ الظُّهْرِ,baʿda aẓ-ẓuhri,
cmo8hyi6j00ce4ey1h0z7bzg9,غْدَّا,ghdda,demain,Moroni - Vocabulaire — Temps,غَدًا,ghadan,
cmo8hyi6j00cc4ey1n4ecsacl,قْبْل,qbl,avant,Moroni - Vocabulaire — Temps,قَبْل,qabl,
cmo8hyi6j00c24ey1ulmq1z91,لِيل,lil,nuit,Moroni - Vocabulaire — Temps,لَيْل,layl,
cmo8hyi6j00cb4ey1l3ylazjo,مْن بَعْد,men b3d,après,Moroni - Vocabulaire — Temps,بَعْدَ ذَلِكَ,baʿda dhālika,
cmo8hyi6j00c14ey1pss1p6t3,نْهَار,nhar,jour,Moroni - Vocabulaire — Temps,نَهَار,nahār,
cmo8hyi6u00fm4ey1o4ph02g6,بْنْت خَالِي,bnt khali,cousine maternelle,Nizwa - Vocabulaire — Famille,اِبْنَةُ خَالِي,ibnatu khālī,
cmo8hyi6u00fk4ey12zu1gcx0,بْنْت عَمِّي,bnt 3mmi,cousine paternelle,Nizwa - Vocabulaire — Famille,اِبْنَةُ عَمِّي,ibnatu ʿammī,
cmo8hyi6u00fs4ey1cg5j50py,حْمَاة,7ma,belle-mère,Nizwa - Vocabulaire — Famille,حَمَاة,ḥamāh,
cmo8hyi6u00ft4ey1wxnsiwno,حْمُو,7mou,beau-père,Nizwa - Vocabulaire — Famille,حَمُو,ḥamū,
cmo8hyi6u00fi4ey1exro3n6b,خَالْتِي,khalti,tante maternelle,Nizwa - Vocabulaire — Famille,خَالَتِي,khālatī,
cmo8hyi6u00fh4ey1emqqhfm4,خَالِي,khali,oncle maternel,Nizwa - Vocabulaire — Famille,خَالِي,khālī,
cmo8hyi6u00fp4ey1wzg31ms0,خْطُوبَة,khtouba,fiançailles,Nizwa - Vocabulaire — Famille,خُطُوبَة,khuṭūba,
cmo8hyi6u00f84ey1pqocrp1h,خُوت,khout,frères et sœurs,Nizwa - Vocabulaire — Famille,إِخْوَة,ikhwa,
cmo8hyi6u00fz4ey14lfjcsif,رَبَّة البَيْت,rabbat lbayt,maîtresse de maison,Nizwa - Vocabulaire — Famille,رَبَّةُ البَيْتِ,rabbatu al-bayti,
cmo8hyi6u00fx4ey1wosbh9yh,رْبِيب,rbib,beau-fils,Nizwa - Vocabulaire — Famille,رَبِيب,rabīb,
cmo8hyi6u00fw4ey1o6jhzyhb,رْبِيبَة,rbiba,belle-fille,Nizwa - Vocabulaire — Famille,رَبِيبَة,rabība,
cmo8hyi6u00fr4ey138j1700o,طْلَاق,tla9,divorce,Nizwa - Vocabulaire — Famille,طَلَاق,ṭalāq,
cmo8hyi6u00fq4ey1tabe54ze,عْرْس,3rs,mariage,Nizwa - Vocabulaire — Famille,عُرْس,ʿurs,
cmo8hyi6u00fg4ey1a5stpqgu,عَمْتِي,3mmti,tante paternelle,Nizwa - Vocabulaire — Famille,عَمَّتِي,ʿammatī,
cmo8hyi6u00ff4ey16omugdt9,عَمِّي,3mmi,oncle paternel,Nizwa - Vocabulaire — Famille,عَمِّي,ʿammī,
cmo8hyi6u00g04ey1l1whg9al,قْرَايْب,qra2yb,proches,Nizwa - Vocabulaire — Famille,أَقَارِب,aqārib,
cmo8hyi6u00fy4ey1u6mfvtlx,مُول الدَّار,moul ddar,chef de famille,Nizwa - Vocabulaire — Famille,رَبُّ الأُسْرَةِ,rabbu al-usrati,
cmo8hyi6u00g14ey1cyn3q7qc,نَاس,nas,gens / famille élargie,Nizwa - Vocabulaire — Famille,أَهْل,ahl,
cmo8hyi6u00fu4ey1q1j06scv,نْسِيب,nsib,beau-frère,Nizwa - Vocabulaire — Famille,نَسِيب,nasīb,
cmo8hyi6u00fv4ey1p0w948o8,نْسِيبَة,nsiba,belle-sœur,Nizwa - Vocabulaire — Famille,نَسِيبَة,nasība,
cmo8hyi6u00fl4ey1vf63ijuc,وْلْد خَالِي,wld khali,cousin maternel,Nizwa - Vocabulaire — Famille,اِبْنُ خَالِي,ibnu khālī,
cmo8hyi6u00fj4ey1zj7rx14o,وْلْد عَمِّي,wld 3mmi,cousin paternel,Nizwa - Vocabulaire — Famille,اِبْنُ عَمِّي,ibnu ʿammī,
cmo8hyi5500124ey1lacytls8,بْيَض,biD,œufs,Nouakchott - Vocabulaire — Couleurs,بَيْض,bayḍ,"darija = blanc/œufs ; fr dit 'œufs', traduit comme tel"
cmo8hyi5500154ey1jaojgqrb,خْضَر,khodr,légumes (variante),Nouakchott - Vocabulaire — Couleurs,خُضَر,khuḍar,"darija = vert ; fr dit 'légumes', traduit comme tel"
cmo8hyi5500174ey1s0xjut6k,صْفَر,sifr,zéro,Nouakchott - Vocabulaire — Couleurs,صِفْر,ṣifr,"darija = jaune ; fr dit 'zéro', traduit comme tel"
cmo8hyi6a00ac4ey1mm79vrp4,بُرْغِي,borghi,vis,Omdurman -Vocabulaire — Outils,بُرْغِيّ,burghiyy,
cmo8hyi6b00aq4ey1sn1khgqx,رْمْل وَرَق,rml wrq,papier de verre,Omdurman -Vocabulaire — Outils,وَرَقُ الصَّنْفَرَةِ,waraqu aṣ-ṣanfarati,
cmo8hyi6b00ak4ey1ub2843dh,شْرِيط لَاصِق,chrit lasq,ruban adhésif,Omdurman -Vocabulaire — Outils,شَرِيطٌ لَاصِقٌ,sharīṭun lāṣiqun,
cmo8hyi6b00ai4ey1qttrdnr1,صَنْدُوق العُدَّة,sondouq l3dda,boîte à outils,Omdurman -Vocabulaire — Outils,صُنْدُوقُ العُدَّةِ,ṣundūqu al-ʿuddati,
cmo8hyi6a00ae4ey1yonb8s05,كْمَّاشَة,kmacha,pince,Omdurman -Vocabulaire — Outils,كَمَّاشَة,kammāsha,
cmo8hyi6b00ar4ey1c953c32v,كْمَّاشَة ضَغْط,kmacha DaghT,pince multiprise,Omdurman -Vocabulaire — Outils,كَمَّاشَةُ ضَغْطٍ,kammāshatu ḍaghṭin,
cmo8hyi6b00as4ey1pjq7z34i,كْمَّاشَة قْطَع,kmacha qTa3,pince coupante,Omdurman -Vocabulaire — Outils,كَمَّاشَةُ قَطْعٍ,kammāshatu qaṭʿin,
cmo8hyi6b00am4ey1c7rwnmc7,كْمَّاشَة كَهْرَبَائِيَّة,kmacha kahraba2iya,pince électrique,Omdurman -Vocabulaire — Outils,كَمَّاشَةٌ كَهْرَبَائِيَّةٌ,kammāshatun kahrabāʾiyyatun,
cmo8hyi6b00aj4ey1gy18sxqz,لَاصِق,lasq,colle,Omdurman -Vocabulaire — Outils,صَمْغ,ṣamgh,
cmo8hyi6a00ag4ey1ixzx1zue,مِتْر,mitr,mètre,Omdurman -Vocabulaire — Outils,مِتْر,mitr,
cmo8hyi6b00ap4ey1hckk1fuj,مِثْقَاب,mthqeb,perceuse,Omdurman -Vocabulaire — Outils,مِثْقَاب,mithqāb,
cmo8hyi6b00ao4ey19t3tba3k,مُسْتَوَى,mostawa,niveau à bulle,Omdurman -Vocabulaire — Outils,مِيزَانُ تَسْوِيَةٍ,mīzānu taswiyatin,
cmo8hyi6a00ad4ey134zg484t,مْسْمَار,msmar,clou,Omdurman -Vocabulaire — Outils,مِسْمَار,mismār,
cmo8hyi6a00aa4ey1gdohde33,مْطَرْقَة,mTaqa,marteau,Omdurman -Vocabulaire — Outils,مِطْرَقَة,miṭraqa,
cmo8hyi6b00an4ey1yljkx3cx,مْفْتَاح أَنَابِيب,mfta7 anabib,clé à tuyau,Omdurman -Vocabulaire — Outils,مِفْتَاحُ أَنَابِيبَ,miftāḥu anābība,
cmo8hyi6b00ah4ey1kgumrczj,مْفْتَاح رْبَط,mfta7 rbat,clé à molette,Omdurman -Vocabulaire — Outils,مِفْتَاحُ رَبْطٍ,miftāḥu rabṭin,
cmo8hyi6b00at4ey1ckw318y6,مْفْتَاح صْوَامِيل,mfta7 SwaMil,clé pour écrous,Omdurman -Vocabulaire — Outils,مِفْتَاحُ صَوَامِيلَ,miftāḥu ṣawāmīla,
cmo8hyi6a00ab4ey19gc82afn,مْفَكّ,mfakk,tournevis,Omdurman -Vocabulaire — Outils,مِفَكّ,mifakk,
cmo8hyi6b00al4ey1nip3bpbd,مْفَكّ بْرَاغِي,mfakk braghi,tournevis cruciforme,Omdurman -Vocabulaire — Outils,مِفَكُّ بَرَاغِي,mifakku barāghī,
cmo8hyi6a00af4ey1sk193xb6,مِنْشَار,menshar,scie,Omdurman -Vocabulaire — Outils,مِنْشَار,minshār,
cmo8hyi8y00x64ey1jpimglo8,البدوي,l-bedwi,le bédouin,Palmyre — Le désert & le Sahara,البَدَوِيّ,al-badawiyy,
cmo8hyi8y00x74ey13ql7ttyj,البير,l-bir,le puits,Palmyre — Le désert & le Sahara,البِئْر,al-biʾr,
cmo8hyi8y00x24ey13x7trye8,الجمل,j-jmel,le chameau,Palmyre — Le désert & le Sahara,الجَمَل,al-jamal,
cmo8hyi8y00x44ey1ml30cssd,الخيمة,l-khayma,la tente,Palmyre — Le désert & le Sahara,الخَيْمَة,al-khayma,
cmo8hyi8y00x14ey1z0yvqonl,الرمل,r-rmel,le sable,Palmyre — Le désert & le Sahara,الرَّمْل,ar-raml,
cmo8hyi8y00x04ey11bjh6x4n,الصحرا,s-sahra,le désert,Palmyre — Le désert & le Sahara,الصَّحْرَاء,aṣ-ṣaḥrāʾ,
cmo8hyi8y00x54ey1cfgctppq,الكثبان,l-kathban,les dunes,Palmyre — Le désert & le Sahara,الكُثْبَان,al-kuthbān,
cmo8hyi8y00x34ey1cqlu41dp,الواحة,l-waha,l'oasis,Palmyre — Le désert & le Sahara,الوَاحَة,al-wāḥa,
cmo8hyi55000f4ey1einf0507,دَّارْ دَارَك,Ddar-darak,C'est chez vous,Rabat — Salutations,دَارُكَ دَارِي,dāruka dārī,
cmo8hyi55000a4ey13jxj82to,لَابَاس,Labas,Ça va ?,Rabat — Salutations,لَا بَأْسَ,lā baʾsa,
cmo8hyi55000g4ey176bxn933,نْهَارَكْ كْبِيرْ هَادَا,nharek kbir hada,C'est un grand jour !,Rabat — Salutations,إِنَّهُ يَوْمٌ عَظِيمٌ,innahu yawmun ʿaẓīmun,
cmo8hyi9b00yg4ey1ct4wlcfe,البارح,l-bareh,hier,Ramallah — Raconter un souvenir,البَارِحَة,al-bāriḥa,
cmo8hyi9b00yh4ey1g0zog3l4,اليوم,l-youm,aujourd'hui,Ramallah — Raconter un souvenir,اليَوْم,al-yawm,
cmo8hyi9b00yk4ey19psjq0z7,ذكرى,dikra,souvenir,Ramallah — Raconter un souvenir,ذِكْرَى,dhikrā,
cmo8hyi9b00ym4ey1yr02hrep,صغير,sghir,petit,Ramallah — Raconter un souvenir,صَغِير,ṣaghīr,
cmo8hyi9b00yi4ey16n9lxsr8,غدا,ghedda,demain,Ramallah — Raconter un souvenir,غَدًا,ghadan,
cmo8hyi9b00yn4ey1m4gtnps1,كبير,kbir,grand,Ramallah — Raconter un souvenir,كَبِير,kabīr,
cmo8hyi9b00yj4ey1lx3e3igl,كنفتاكر,kanftakar,je me souviens,Ramallah — Raconter un souvenir,أَتَذَكَّرُ,atadhakkaru,
cmo8hyi9b00yl4ey1glsevmye,ملي,mlli,quand,Ramallah — Raconter un souvenir,عِنْدَمَا,ʿindamā,
cmo8hyi8y00vt4ey1fjqxmy9j,خَطّ,khaTT,ligne,Riyad - Vocabulaire — Formes,خَطّ,khaṭṭ,
cmo8hyi8y00vp4ey120gbreq8,دَائِرَة,da2ira,cercle,Riyad - Vocabulaire — Formes,دَائِرَة,dāʾira,
cmo8hyi8y00vw4ey1szebywa9,شْكَل حُرّ,chkel 7or,forme libre,Riyad - Vocabulaire — Formes,شَكْلٌ حُرّ,shaklun ḥurr,
cmo8hyi8y00vr4ey1qgovv3dc,مُثَلَّث,mtallat,triangle,Riyad - Vocabulaire — Formes,مُثَلَّث,muthallath,
cmo8hyi8y00vq4ey1sy1hbhzk,مُرَبَّع,mrbba3,carré,Riyad - Vocabulaire — Formes,مُرَبَّع,murabbaʿ,
cmo8hyi8y00vs4ey1yitm8a2q,مُسْتَطِيل,mostaTil,rectangle,Riyad - Vocabulaire — Formes,مُسْتَطِيل,mustaṭīl,
cmo8hyi8y00vu4ey17objiq12,نَجْمَة,nejma,étoile,Riyad - Vocabulaire — Formes,نَجْمَة,najma,
cmo8hyi8y00vv4ey1veefwape,هْلَال,hilal,croissant,Riyad - Vocabulaire — Formes,هِلَال,hilāl,
cmo8hyi8y00we4ey1g8wwbbsn,المحطة,l-mhatta,la gare,Samarra — Taxi & transport,المَحَطَّة,al-maḥaṭṭa,
cmo8hyi8y00wk4ey1y62bkolg,بعيد,b3id,loin,Samarra — Taxi & transport,بَعِيد,baʿīd,
cmo8hyi8y00wd4ey1fkl9g9wx,طاكسي,taksi,taxi,Samarra — Taxi & transport,سَيَّارَةُ أُجْرَةٍ,sayyāratu ujratin,
cmo8hyi8y00wf4ey1uxhp9pqb,فين,fin,où,Samarra — Taxi & transport,أَيْنَ,ayna,
cmo8hyi8y00wi4ey15u2g6f0y,ليسر,l-lisar,à gauche,Samarra — Taxi & transport,إِلَى اليَسَارِ,ilā al-yasāri,
cmo8hyi8y00wh4ey1r9wmns91,ليمين,l-limn,à droite,Samarra — Taxi & transport,إِلَى اليَمِينِ,ilā al-yamīni,
cmo8hyi8y00wg4ey1qlwk5ewm,نيشان,nichan,tout droit,Samarra — Taxi & transport,مُبَاشَرَةً,mubāsharatan,
cmo8hyi8y00wj4ey1gxxqkdcs,وقف,wqef,arrête,Samarra — Taxi & transport,قِفْ,qif,
cmo8hyi6k00dn4ey1igbvp9f9,أَرْض,arD,sol,Sanaa - Vocabulaire — Maison,أَرْض,arḍ,
